ntips	nstates	ncores	rep	mean_time	median_time	method
256	4	1	14	7.8942015	7.6661185	tensorphylo
256	4	2	14	13.6092243	13.373954	tensorphylo
256	4	3	14	12.7538864	12.514594	tensorphylo
256	4	4	14	11.0258225	10.829822	tensorphylo
256	8	1	14	12.7714467	12.565844	tensorphylo
256	8	2	14	15.2303069	14.97853	tensorphylo
256	8	3	14	12.7138868	12.505123	tensorphylo
256	8	4	14	11.0711972	10.868895	tensorphylo
256	16	1	14	22.6014222	22.4029945	tensorphylo
256	16	2	14	13.2496707	12.9681155	tensorphylo
256	16	3	14	10.2871419	9.971528	tensorphylo
256	16	4	14	9.073464	8.734025	tensorphylo
256	32	1	14	48.4078349	47.3401375	tensorphylo
256	32	2	14	26.7593511	26.300188	tensorphylo
256	32	3	14	21.2257123	21.0331435	tensorphylo
256	32	4	14	15.7746188	15.492998	tensorphylo
256	64	1	14	146.5434013	145.8056555	tensorphylo
256	64	2	14	75.7432647	75.4184955	tensorphylo
256	64	3	14	59.9009016	59.646964	tensorphylo
256	64	4	14	50.6644585	50.3790985	tensorphylo
256	128	1	14	410.225377	409.6030995	tensorphylo
256	128	2	14	228.5384813	227.0870895	tensorphylo
256	128	3	14	169.198472	168.841567	tensorphylo
256	128	4	14	126.8682557	126.810868	tensorphylo
512	2	1	14	12.4295108	11.6229055	tensorphylo
512	2	2	14	30.3059454	28.9707025	tensorphylo
512	2	3	14	29.1502374	28.571588	tensorphylo
512	2	4	14	25.0516683	23.4211065	tensorphylo
512	4	1	14	17.0085999	15.939898	tensorphylo
512	4	2	14	12.0548692	11.2350455	tensorphylo
512	4	3	14	9.5526761	8.769818	tensorphylo
512	4	4	14	9.5507327	8.6356865	tensorphylo
512	8	1	14	29.5486221	28.5092885	tensorphylo
512	8	2	14	16.4921639	15.6045385	tensorphylo
512	8	3	14	13.1754894	12.391102	tensorphylo
512	8	4	14	11.4516198	10.5416125	tensorphylo
512	16	1	14	46.7643294	45.7775455	tensorphylo
512	16	2	14	35.0985707	27.812145	tensorphylo
512	16	3	14	21.5355124	20.21423	tensorphylo
512	16	4	14	16.0126525	15.1421815	tensorphylo
512	32	1	14	93.1583468	93.382297	tensorphylo
512	32	2	14	52.1042104	51.32585	tensorphylo
512	32	3	14	37.4408064	36.648014	tensorphylo
512	32	4	14	28.7117506	27.869258	tensorphylo
512	64	1	14	273.9388104	271.927047	tensorphylo
512	64	2	14	153.1874103	152.319879	tensorphylo
512	64	3	14	110.4990426	109.653516	tensorphylo
512	64	4	14	82.1769601	80.659874	tensorphylo
512	128	1	14	883.1050475	882.047022	tensorphylo
512	128	2	14	450.4023143	447.5345365	tensorphylo
512	128	3	14	322.0818099	321.250457	tensorphylo
512	128	4	14	245.8089441	246.056088	tensorphylo
1024	2	1	14	28.4714988	25.3767245	tensorphylo
1024	2	2	14	21.9638066	18.8266055	tensorphylo
1024	2	3	14	19.3486503	16.355843	tensorphylo
1024	2	4	14	20.1207172	16.886055	tensorphylo
1024	4	1	14	36.5391098	33.3800065	tensorphylo
1024	4	2	14	24.7522248	21.590805	tensorphylo
1024	4	3	14	20.9780846	17.958738	tensorphylo
1024	4	4	14	41.2993779	44.388732	tensorphylo
1024	8	1	14	56.5620953	52.9322095	tensorphylo
1024	8	2	14	68.5838242	68.5055265	tensorphylo
1024	8	3	14	52.4484013	49.300573	tensorphylo
1024	8	4	14	48.6771844	45.697739	tensorphylo
1024	16	1	14	95.9763219	92.4038935	tensorphylo
1024	16	2	14	54.5990071	51.555122	tensorphylo
1024	16	3	14	39.5720725	35.693944	tensorphylo
1024	16	4	14	33.7007208	30.4911875	tensorphylo
1024	32	1	14	207.8771176	206.397608	tensorphylo
1024	32	2	14	106.929148	103.694863	tensorphylo
1024	32	3	14	74.2952431	71.2881965	tensorphylo
1024	32	4	14	59.854752	55.8595685	tensorphylo
1024	64	1	14	626.5981005	631.1626715	tensorphylo
1024	64	2	14	342.7355066	339.9037145	tensorphylo
1024	64	3	14	229.3693012	225.563632	tensorphylo
1024	64	4	14	178.745691	176.6451585	tensorphylo
1024	128	1	14	1783.0787373	1779.7306035	tensorphylo
1024	128	2	14	888.6752706	884.3307835	tensorphylo
1024	128	3	14	651.8095294	647.8408155	tensorphylo
1024	128	4	14	496.4592666	493.614498	tensorphylo
32	2	1	15	0.7823128	0.7531495	tensorphylo
32	2	2	15	1.7954515	1.775833	tensorphylo
32	2	3	15	1.9253559	1.8674475	tensorphylo
32	2	4	15	1.6382944	1.4576525	tensorphylo
32	4	1	15	0.90364	0.8811105	tensorphylo
32	4	2	15	1.7682972	1.741639	tensorphylo
32	4	3	15	1.3634222	1.3484285	tensorphylo
32	4	4	15	1.7237015	1.600886	tensorphylo
32	8	1	15	1.883868	1.8637165	tensorphylo
32	8	2	15	2.261806	2.2417365	tensorphylo
32	8	3	15	1.7080805	1.69412	tensorphylo
32	8	4	15	2.136182	1.6403075	tensorphylo
32	16	1	15	3.5193949	3.500088	tensorphylo
32	16	2	15	2.1921921	2.156682	tensorphylo
32	16	3	15	1.7823602	1.78309	tensorphylo
32	16	4	15	1.5726862	1.4496165	tensorphylo
32	32	1	15	9.4950465	9.5366	tensorphylo
32	32	2	15	3.8354434	3.7014185	tensorphylo
32	32	3	15	3.2982819	3.272989	tensorphylo
32	32	4	15	2.8283809	2.6392315	tensorphylo
32	64	1	15	18.4542271	18.149388	tensorphylo
32	64	2	15	11.2086825	11.0564905	tensorphylo
32	64	3	15	8.7197898	8.684374	tensorphylo
32	64	4	15	6.9342275	6.914855	tensorphylo
32	128	1	15	79.8208623	79.7367385	tensorphylo
32	128	2	15	42.4847043	42.43992	tensorphylo
32	128	3	15	28.4410399	28.4026885	tensorphylo
32	128	4	15	23.8669159	23.8293435	tensorphylo
64	2	1	15	1.4492106	1.4152995	tensorphylo
64	2	2	15	3.0128645	2.979388	tensorphylo
64	2	3	15	3.1633755	3.0749385	tensorphylo
64	2	4	15	3.2639567	3.1281565	tensorphylo
64	4	1	15	2.3737729	2.3418175	tensorphylo
64	4	2	15	3.1767948	3.1334045	tensorphylo
64	4	3	15	2.5714585	2.538925	tensorphylo
64	4	4	15	2.7710465	2.7423055	tensorphylo
64	8	1	15	3.4647747	3.427887	tensorphylo
64	8	2	15	3.4099085	3.3619385	tensorphylo
64	8	3	15	3.7488883	3.710869	tensorphylo
64	8	4	15	2.9223898	2.8208615	tensorphylo
64	16	1	15	5.2603533	5.225532	tensorphylo
64	16	2	15	4.7379395	4.6991535	tensorphylo
64	16	3	15	3.8244554	3.789835	tensorphylo
64	16	4	15	3.6482702	3.430183	tensorphylo
64	32	1	15	15.97155	16.0356535	tensorphylo
64	32	2	15	6.5801023	6.431055	tensorphylo
64	32	3	15	4.7105966	4.67359	tensorphylo
64	32	4	15	4.6986697	4.6112085	tensorphylo
64	64	1	15	31.9910864	31.731745	tensorphylo
64	64	2	15	17.9918906	17.909866	tensorphylo
64	64	3	15	16.008778	15.947442	tensorphylo
64	64	4	15	14.2234002	14.1926215	tensorphylo
64	128	1	15	102.0829193	101.9007235	tensorphylo
64	128	2	15	79.1691017	78.903885	tensorphylo
64	128	3	15	51.6732143	51.578451	tensorphylo
64	128	4	15	37.5750978	37.6128465	tensorphylo
128	2	1	15	3.1272463	3.0452955	tensorphylo
128	2	2	15	7.2746669	7.2164715	tensorphylo
128	2	3	15	7.2905667	7.21723	tensorphylo
128	2	4	15	6.3047832	5.7991835	tensorphylo
128	4	1	15	4.0468476	3.9661555	tensorphylo
128	4	2	15	6.7810351	6.7224625	tensorphylo
128	4	3	15	6.3027783	6.2313235	tensorphylo
128	4	4	15	5.586332	5.240374	tensorphylo
128	8	1	15	6.3518922	6.273205	tensorphylo
128	8	2	15	8.1497463	8.070891	tensorphylo
128	8	3	15	5.9569515	5.8846275	tensorphylo
128	8	4	15	5.495353	5.350787	tensorphylo
128	16	1	15	10.452376	10.3273465	tensorphylo
128	16	2	15	11.0391024	10.973035	tensorphylo
128	16	3	15	8.9123217	8.854483	tensorphylo
128	16	4	15	7.084882	6.794561	tensorphylo
128	32	1	15	24.1459455	24.196519	tensorphylo
128	32	2	15	13.977351	13.807242	tensorphylo
128	32	3	15	10.5130765	10.430318	tensorphylo
128	32	4	15	7.8879203	7.7677575	tensorphylo
128	64	1	15	78.6639571	78.0506135	tensorphylo
128	64	2	15	41.3783029	41.074743	tensorphylo
128	64	3	15	28.9706123	28.807625	tensorphylo
128	64	4	15	22.880173	22.809243	tensorphylo
128	128	1	15	215.8122945	215.1835185	tensorphylo
128	128	2	15	119.9252337	120.110607	tensorphylo
128	128	3	15	82.6078004	82.4039525	tensorphylo
128	128	4	15	80.6243639	80.520023	tensorphylo
256	2	1	15	6.1955756	5.952913	tensorphylo
256	2	2	15	12.8982187	12.666253	tensorphylo
256	2	3	15	13.5571297	13.341154	tensorphylo
256	2	4	15	13.125125	12.244445	tensorphylo
256	4	1	15	7.6964544	7.5021185	tensorphylo
256	4	2	15	13.0680858	12.842635	tensorphylo
256	4	3	15	12.8950043	12.6768105	tensorphylo
256	4	4	15	11.3664095	11.0878555	tensorphylo
256	8	1	15	13.6147224	13.4742605	tensorphylo
256	8	2	15	15.4028308	15.1814185	tensorphylo
256	8	3	15	13.9200043	13.632623	tensorphylo
256	8	4	15	13.1997368	12.3110495	tensorphylo
256	16	1	15	22.3174193	21.9356765	tensorphylo
256	16	2	15	12.5387471	12.203978	tensorphylo
256	16	3	15	10.5357126	10.312033	tensorphylo
256	16	4	15	8.1970316	7.8856325	tensorphylo
256	32	1	15	52.3255981	51.59112	tensorphylo
256	32	2	15	27.5023244	27.3011005	tensorphylo
256	32	3	15	19.3664156	19.062704	tensorphylo
256	32	4	15	16.073353	15.220676	tensorphylo
256	64	1	15	160.4238693	160.4863205	tensorphylo
256	64	2	15	88.4148026	88.000842	tensorphylo
256	64	3	15	62.5685953	62.224347	tensorphylo
256	64	4	15	49.4464264	49.158467	tensorphylo
256	128	1	15	445.4210111	445.132818	tensorphylo
256	128	2	15	226.9984475	225.837799	tensorphylo
256	128	3	15	167.1433224	166.8359905	tensorphylo
256	128	4	15	149.2802128	149.047751	tensorphylo
512	2	1	15	11.8336332	11.041423	tensorphylo
512	2	2	15	29.5671008	28.7725495	tensorphylo
512	2	3	15	25.4999377	24.680975	tensorphylo
512	2	4	15	24.6031939	23.705954	tensorphylo
512	4	1	15	16.6329825	15.72965	tensorphylo
512	4	2	15	11.6901824	10.7815445	tensorphylo
512	4	3	15	10.2498237	9.4336695	tensorphylo
512	4	4	15	9.74734	8.840256	tensorphylo
512	8	1	15	27.0613325	26.112654	tensorphylo
512	8	2	15	16.9734875	16.095534	tensorphylo
512	8	3	15	12.7375028	11.9583675	tensorphylo
512	8	4	15	11.4997087	10.581895	tensorphylo
512	16	1	15	50.1719214	48.9809985	tensorphylo
512	16	2	15	27.2906742	26.7170145	tensorphylo
512	16	3	15	19.5769096	18.69026	tensorphylo
512	16	4	15	18.2615476	16.856166	tensorphylo
512	32	1	15	97.3117247	95.762634	tensorphylo
512	32	2	15	53.5458032	52.489758	tensorphylo
512	32	3	15	37.4557509	36.6690675	tensorphylo
512	32	4	15	28.7460758	27.8910495	tensorphylo
512	64	1	15	281.4918099	278.10915	tensorphylo
512	64	2	15	175.1332548	173.444063	tensorphylo
512	64	3	15	120.0777619	119.167935	tensorphylo
512	64	4	15	89.8344399	90.7300685	tensorphylo
512	128	1	15	914.6666671	913.89328	tensorphylo
512	128	2	15	456.7313244	453.917273	tensorphylo
512	128	3	15	324.5754996	323.8199475	tensorphylo
512	128	4	15	243.3831914	243.7193135	tensorphylo
1024	2	1	15	26.7392365	23.672006	tensorphylo
1024	2	2	15	21.7159493	18.614943	tensorphylo
1024	2	3	15	55.2744124	52.1177035	tensorphylo
1024	2	4	15	51.5831373	47.7300065	tensorphylo
1024	4	1	15	35.3905727	31.91358	tensorphylo
1024	4	2	15	24.9786719	21.862758	tensorphylo
1024	4	3	15	21.4174447	18.212405	tensorphylo
1024	4	4	15	20.7712314	17.411306	tensorphylo
1024	8	1	15	56.0340071	52.9773505	tensorphylo
1024	8	2	15	39.5169398	36.722101	tensorphylo
1024	8	3	15	28.1520678	24.6667275	tensorphylo
1024	8	4	15	24.7787026	21.788302	tensorphylo
1024	16	1	15	98.3535265	95.1018165	tensorphylo
1024	16	2	15	53.2538914	49.62394	tensorphylo
1024	16	3	15	40.9036336	37.937136	tensorphylo
1024	16	4	15	50.0541899	52.9973175	tensorphylo
1024	32	1	15	195.4833711	189.455342	tensorphylo
1024	32	2	15	109.9199873	106.747436	tensorphylo
1024	32	3	15	73.9815767	70.7914405	tensorphylo
1024	32	4	15	62.6870402	58.699577	tensorphylo
1024	64	1	15	608.4380566	611.9518755	tensorphylo
1024	64	2	15	328.4081755	325.173296	tensorphylo
1024	64	3	15	234.9127308	231.514987	tensorphylo
1024	64	4	15	186.2158828	183.3846975	tensorphylo
1024	128	1	15	1741.2589792	1738.3522145	tensorphylo
1024	128	2	15	958.1157898	953.132699	tensorphylo
1024	128	3	15	651.5685068	646.550197	tensorphylo
1024	128	4	15	490.2118465	487.240351	tensorphylo
32	2	1	16	0.7420344	0.7134205	tensorphylo
32	2	2	16	1.9956012	1.9766305	tensorphylo
32	2	3	16	2.3894185	2.368242	tensorphylo
32	2	4	16	1.8774269	1.854471	tensorphylo
32	4	1	16	1.103638	1.079858	tensorphylo
32	4	2	16	1.5290663	1.511096	tensorphylo
32	4	3	16	1.6240018	1.590062	tensorphylo
32	4	4	16	3.4957215	3.7110125	tensorphylo
32	8	1	16	2.1828359	2.1671985	tensorphylo
32	8	2	16	1.5344496	1.5196035	tensorphylo
32	8	3	16	1.1004072	1.0777465	tensorphylo
32	8	4	16	0.8728982	0.743699	tensorphylo
32	16	1	16	2.7405548	2.718833	tensorphylo
32	16	2	16	2.2793294	2.146514	tensorphylo
32	16	3	16	2.2793089	2.232901	tensorphylo
32	16	4	16	2.0718694	2.0428045	tensorphylo
32	32	1	16	7.5139388	7.496768	tensorphylo
32	32	2	16	4.2885221	4.1485645	tensorphylo
32	32	3	16	2.9425905	2.9211475	tensorphylo
32	32	4	16	2.8058924	2.5550175	tensorphylo
32	64	1	16	21.1085425	20.7936215	tensorphylo
32	64	2	16	12.1957862	12.031942	tensorphylo
32	64	3	16	8.5892786	8.5715625	tensorphylo
32	64	4	16	8.6555592	8.617257	tensorphylo
32	128	1	16	69.4113682	69.228623	tensorphylo
32	128	2	16	32.1338525	31.9661215	tensorphylo
32	128	3	16	24.8997387	24.7862835	tensorphylo
32	128	4	16	23.7745675	23.669546	tensorphylo
64	2	1	16	1.6945013	1.6570355	tensorphylo
64	2	2	16	3.532355	3.496439	tensorphylo
64	2	3	16	3.4760948	3.4452095	tensorphylo
64	2	4	16	4.1564406	3.574585	tensorphylo
64	4	1	16	2.0894871	2.0533415	tensorphylo
64	4	2	16	3.7127058	3.676675	tensorphylo
64	4	3	16	2.8228828	2.7998285	tensorphylo
64	4	4	16	3.1000305	2.884227	tensorphylo
64	8	1	16	3.3550628	3.3205695	tensorphylo
64	8	2	16	5.0790021	5.0419135	tensorphylo
64	8	3	16	3.2513574	3.219648	tensorphylo
64	8	4	16	3.2862443	3.166799	tensorphylo
64	16	1	16	5.8461531	5.7816765	tensorphylo
64	16	2	16	5.6989262	5.6621	tensorphylo
64	16	3	16	4.1605406	4.1307705	tensorphylo
64	16	4	16	4.803068	4.469451	tensorphylo
64	32	1	16	13.8026049	13.766119	tensorphylo
64	32	2	16	7.2291077	7.078199	tensorphylo
64	32	3	16	4.4119444	4.3785335	tensorphylo
64	32	4	16	4.3019619	4.223943	tensorphylo
64	64	1	16	35.9016418	35.7424675	tensorphylo
64	64	2	16	22.0424446	21.863742	tensorphylo
64	64	3	16	16.0189706	15.9875195	tensorphylo
64	64	4	16	13.0741497	12.9761105	tensorphylo
64	128	1	16	124.8580052	123.670514	tensorphylo
64	128	2	16	64.8029395	64.5340205	tensorphylo
64	128	3	16	44.3028124	44.278319	tensorphylo
64	128	4	16	44.7906263	44.791065	tensorphylo
128	2	1	16	3.1918377	3.116287	tensorphylo
128	2	2	16	7.4582362	7.383362	tensorphylo
128	2	3	16	6.5177454	6.447906	tensorphylo
128	2	4	16	6.0634285	5.993216	tensorphylo
128	4	1	16	3.9960035	3.9332735	tensorphylo
128	4	2	16	6.2163421	6.1470275	tensorphylo
128	4	3	16	6.464019	6.411293	tensorphylo
128	4	4	16	6.6832255	5.7322305	tensorphylo
128	8	1	16	6.3778288	6.3155375	tensorphylo
128	8	2	16	7.8803066	7.79615	tensorphylo
128	8	3	16	6.8936826	6.8181565	tensorphylo
128	8	4	16	5.7895813	5.704658	tensorphylo
128	16	1	16	12.2644325	12.1862045	tensorphylo
128	16	2	16	10.4055827	10.3357925	tensorphylo
128	16	3	16	7.4114552	7.3401685	tensorphylo
128	16	4	16	6.4664339	6.42183	tensorphylo
128	32	1	16	22.6531642	22.6931515	tensorphylo
128	32	2	16	13.4016823	13.220245	tensorphylo
128	32	3	16	10.8110358	10.7302535	tensorphylo
128	32	4	16	7.7010587	7.584344	tensorphylo
128	64	1	16	85.372455	84.596694	tensorphylo
128	64	2	16	47.4304646	48.2440645	tensorphylo
128	64	3	16	32.3427188	32.2628795	tensorphylo
128	64	4	16	22.9617425	22.8499355	tensorphylo
128	128	1	16	204.9653263	204.3318845	tensorphylo
128	128	2	16	117.2257322	117.0794565	tensorphylo
128	128	3	16	88.7136557	88.622771	tensorphylo
128	128	4	16	67.2948293	67.233563	tensorphylo
256	2	1	16	6.1886425	5.982884	tensorphylo
256	2	2	16	13.3694235	13.1558955	tensorphylo
256	2	3	16	13.4553841	13.25243	tensorphylo
256	2	4	16	12.6381721	11.5696465	tensorphylo
256	4	1	16	7.2911612	7.055403	tensorphylo
256	4	2	16	12.8527825	12.6655765	tensorphylo
256	4	3	16	11.5752717	11.4091725	tensorphylo
256	4	4	16	11.6483706	10.967377	tensorphylo
256	8	1	16	13.684611	13.3952125	tensorphylo
256	8	2	16	8.0984266	7.7295045	tensorphylo
256	8	3	16	6.5640385	6.3350125	tensorphylo
256	8	4	16	5.3240386	5.102778	tensorphylo
256	16	1	16	24.189426	23.623913	tensorphylo
256	16	2	16	14.9915311	13.611057	tensorphylo
256	16	3	16	16.7645515	16.5553695	tensorphylo
256	16	4	16	13.085765	12.826604	tensorphylo
256	32	1	16	44.2123787	43.985702	tensorphylo
256	32	2	16	24.1960926	23.860442	tensorphylo
256	32	3	16	18.8190082	18.5849105	tensorphylo
256	32	4	16	15.1299676	14.820926	tensorphylo
256	64	1	16	150.9925573	150.7722315	tensorphylo
256	64	2	16	90.0733797	89.7999015	tensorphylo
256	64	3	16	65.5452773	65.3125695	tensorphylo
256	64	4	16	47.799686	46.636557	tensorphylo
256	128	1	16	469.1645703	468.4768855	tensorphylo
256	128	2	16	233.0950245	232.5020415	tensorphylo
256	128	3	16	158.8179116	157.857421	tensorphylo
256	128	4	16	146.3886755	146.130191	tensorphylo
512	2	1	16	13.1085077	12.2896065	tensorphylo
512	2	2	16	30.22643	29.634636	tensorphylo
512	2	3	16	25.7352449	25.0148585	tensorphylo
512	2	4	16	24.5017189	23.1928595	tensorphylo
512	4	1	16	16.8429763	15.8318425	tensorphylo
512	4	2	16	12.4523847	11.523378	tensorphylo
512	4	3	16	10.3900068	9.581331	tensorphylo
512	4	4	16	10.2592086	9.365302	tensorphylo
512	8	1	16	26.9765896	25.8020585	tensorphylo
512	8	2	16	17.0532448	16.2591035	tensorphylo
512	8	3	16	12.7381752	11.955313	tensorphylo
512	8	4	16	11.1438533	10.2318985	tensorphylo
512	16	1	16	48.5463534	47.5052445	tensorphylo
512	16	2	16	26.4241925	25.6274805	tensorphylo
512	16	3	16	31.5131207	30.7193935	tensorphylo
512	16	4	16	26.5212928	25.749599	tensorphylo
512	32	1	16	101.9014943	100.749587	tensorphylo
512	32	2	16	54.6073055	50.3362945	tensorphylo
512	32	3	16	38.945695	38.097897	tensorphylo
512	32	4	16	30.5721707	29.1094055	tensorphylo
512	64	1	16	320.7093226	318.0023755	tensorphylo
512	64	2	16	159.2858651	158.343804	tensorphylo
512	64	3	16	118.8826119	118.1163465	tensorphylo
512	64	4	16	88.4346999	87.573991	tensorphylo
512	128	1	16	884.2764585	882.008564	tensorphylo
512	128	2	16	502.5061885	499.047818	tensorphylo
512	128	3	16	332.2853487	332.0127315	tensorphylo
512	128	4	16	251.8658741	251.0970175	tensorphylo
1024	2	1	16	27.91444	25.2335115	tensorphylo
1024	2	2	16	21.6769378	18.459348	tensorphylo
1024	2	3	16	36.1531481	26.695182	tensorphylo
1024	2	4	16	19.9911818	16.7978845	tensorphylo
1024	4	1	16	36.0035186	32.907994	tensorphylo
1024	4	2	16	25.1464152	22.0853265	tensorphylo
1024	4	3	16	21.2344945	18.201868	tensorphylo
1024	4	4	16	21.3173186	17.60089	tensorphylo
1024	8	1	16	55.2346055	51.6721155	tensorphylo
1024	8	2	16	35.3584164	32.1347135	tensorphylo
1024	8	3	16	27.1865998	24.1355315	tensorphylo
1024	8	4	16	24.7400888	21.6820095	tensorphylo
1024	16	1	16	95.3341389	92.0014375	tensorphylo
1024	16	2	16	107.4265231	115.2986215	tensorphylo
1024	16	3	16	64.731579	61.7296	tensorphylo
1024	16	4	16	36.3973195	29.5902945	tensorphylo
1024	32	1	16	189.8673018	187.026338	tensorphylo
1024	32	2	16	108.4678534	102.3565615	tensorphylo
1024	32	3	16	74.8732406	71.910228	tensorphylo
1024	32	4	16	59.5139395	56.4948225	tensorphylo
1024	64	1	16	572.4674241	569.394634	tensorphylo
1024	64	2	16	311.976667	306.663641	tensorphylo
1024	64	3	16	225.8072745	218.860296	tensorphylo
1024	64	4	16	194.5809078	191.376848	tensorphylo
1024	128	1	16	1793.8602941	1791.0509905	tensorphylo
1024	128	2	16	920.9363748	915.77313	tensorphylo
1024	128	3	16	637.3511377	632.496709	tensorphylo
1024	128	4	16	490.4484862	487.807422	tensorphylo
32	2	1	17	0.8556208	0.8247765	tensorphylo
32	2	2	17	1.8863034	1.8661355	tensorphylo
32	2	3	17	1.865992	1.848608	tensorphylo
32	2	4	17	2.5772805	2.536916	tensorphylo
32	4	1	17	0.9844715	0.9636435	tensorphylo
32	4	2	17	1.5120226	1.4815965	tensorphylo
32	4	3	17	1.7208315	1.598303	tensorphylo
32	4	4	17	1.6484706	1.5167335	tensorphylo
32	8	1	17	1.6676586	1.644141	tensorphylo
32	8	2	17	2.5753207	2.554505	tensorphylo
32	8	3	17	1.9702017	1.9465775	tensorphylo
32	8	4	17	1.63508	1.466734	tensorphylo
32	16	1	17	3.0416301	3.043799	tensorphylo
32	16	2	17	3.0481983	3.01842	tensorphylo
32	16	3	17	2.2681241	2.248522	tensorphylo
32	16	4	17	1.9403865	1.792643	tensorphylo
32	32	1	17	6.9748954	6.965941	tensorphylo
32	32	2	17	4.3241224	4.289461	tensorphylo
32	32	3	17	3.989833	3.965151	tensorphylo
32	32	4	17	3.6010874	3.5597635	tensorphylo
32	64	1	17	23.9644344	23.35114	tensorphylo
32	64	2	17	13.1250799	13.1904585	tensorphylo
32	64	3	17	9.3358435	9.3108745	tensorphylo
32	64	4	17	7.5409783	7.518334	tensorphylo
32	128	1	17	55.3080201	55.078539	tensorphylo
32	128	2	17	40.6743493	40.63059	tensorphylo
32	128	3	17	23.3310049	23.3722345	tensorphylo
32	128	4	17	24.018538	24.0600505	tensorphylo
64	2	1	17	1.5905499	1.55103	tensorphylo
64	2	2	17	3.9841094	3.9488535	tensorphylo
64	2	3	17	3.63875	3.621735	tensorphylo
64	2	4	17	4.4040314	3.5501285	tensorphylo
64	4	1	17	2.485666	2.447413	tensorphylo
64	4	2	17	2.9623894	3.2718	tensorphylo
64	4	3	17	1.2358097	1.2016895	tensorphylo
64	4	4	17	1.5370531	1.3878295	tensorphylo
64	8	1	17	4.2478091	4.206395	tensorphylo
64	8	2	17	2.1804005	2.051148	tensorphylo
64	8	3	17	1.7592403	1.7253825	tensorphylo
64	8	4	17	1.4967091	1.360134	tensorphylo
64	16	1	17	6.4949248	6.452047	tensorphylo
64	16	2	17	4.2270221	4.1395445	tensorphylo
64	16	3	17	2.5361165	2.5010615	tensorphylo
64	16	4	17	2.4319068	2.396327	tensorphylo
64	32	1	17	11.643221	11.7724735	tensorphylo
64	32	2	17	7.69816	7.542196	tensorphylo
64	32	3	17	5.3626319	5.3325215	tensorphylo
64	32	4	17	4.5244894	4.490976	tensorphylo
64	64	1	17	38.6611058	38.109541	tensorphylo
64	64	2	17	18.9486748	18.765536	tensorphylo
64	64	3	17	18.0401476	17.8634335	tensorphylo
64	64	4	17	13.7654917	13.6976695	tensorphylo
64	128	1	17	123.4795155	122.5579585	tensorphylo
64	128	2	17	60.2268024	60.0625195	tensorphylo
64	128	3	17	53.7125461	53.718856	tensorphylo
64	128	4	17	44.4963857	44.406936	tensorphylo
128	2	1	17	3.5603826	3.4796905	tensorphylo
128	2	2	17	2.9344889	2.760161	tensorphylo
128	2	3	17	2.3185705	2.241511	tensorphylo
128	2	4	17	2.2053285	2.129048	tensorphylo
128	4	1	17	4.4179878	4.3297845	tensorphylo
128	4	2	17	2.7815384	2.5594865	tensorphylo
128	4	3	17	2.6110727	2.531504	tensorphylo
128	4	4	17	2.6298384	2.5648165	tensorphylo
128	8	1	17	6.9858096	6.9077825	tensorphylo
128	8	2	17	4.1151413	3.9942815	tensorphylo
128	8	3	17	3.582498	3.499268	tensorphylo
128	8	4	17	3.0766892	2.8943335	tensorphylo
128	16	1	17	12.6723046	12.7433945	tensorphylo
128	16	2	17	7.8739844	7.7392215	tensorphylo
128	16	3	17	5.8959517	5.816506	tensorphylo
128	16	4	17	6.0188451	4.9476545	tensorphylo
128	32	1	17	25.6771356	25.310653	tensorphylo
128	32	2	17	13.3452048	13.137753	tensorphylo
128	32	3	17	9.2748601	9.194332	tensorphylo
128	32	4	17	9.0882322	8.3606995	tensorphylo
128	64	1	17	70.5786628	71.314457	tensorphylo
128	64	2	17	43.9545461	43.7249625	tensorphylo
128	64	3	17	25.9057926	25.7872985	tensorphylo
128	64	4	17	23.3656622	22.8063115	tensorphylo
128	128	1	17	229.0674264	228.6883445	tensorphylo
128	128	2	17	121.6177998	121.8527995	tensorphylo
128	128	3	17	89.8508932	89.661793	tensorphylo
128	128	4	17	69.1992752	69.0417655	tensorphylo
256	2	1	17	6.5254862	6.344668	tensorphylo
256	2	2	17	14.1011751	13.887192	tensorphylo
256	2	3	17	12.433865	12.0346685	tensorphylo
256	2	4	17	12.8527702	12.1576275	tensorphylo
256	4	1	17	7.7167248	7.489306	tensorphylo
256	4	2	17	11.9146369	11.674094	tensorphylo
256	4	3	17	12.1201289	11.94289	tensorphylo
256	4	4	17	11.6726467	11.470939	tensorphylo
256	8	1	17	14.2385743	13.9771665	tensorphylo
256	8	2	17	8.4636341	8.0976435	tensorphylo
256	8	3	17	6.7777223	6.5442765	tensorphylo
256	8	4	17	5.8741192	5.538895	tensorphylo
256	16	1	17	22.443933	22.133153	tensorphylo
256	16	2	17	12.2321081	11.8992045	tensorphylo
256	16	3	17	10.2989417	10.059309	tensorphylo
256	16	4	17	8.2136325	7.814313	tensorphylo
256	32	1	17	49.262935	48.5434055	tensorphylo
256	32	2	17	27.0640262	26.715928	tensorphylo
256	32	3	17	18.919327	18.0918035	tensorphylo
256	32	4	17	14.0983625	13.813064	tensorphylo
256	64	1	17	152.1075318	150.761551	tensorphylo
256	64	2	17	78.7575929	78.3624185	tensorphylo
256	64	3	17	58.4477345	58.2386755	tensorphylo
256	64	4	17	43.5662228	43.299075	tensorphylo
256	128	1	17	406.9929001	406.4991945	tensorphylo
256	128	2	17	223.0445346	222.8179645	tensorphylo
